Run;Bound_name;Risk;Bound;Gibbs_Risks_estimators;Gibbs_Risks_views;Join_Error;Disagreement;KL_QP;KL_RhoPi;n_labeled;n_all;Posterior_Qv;Posterior_rho
1;PBkl;0.071;0.375;[[0.42886178861788615, 0.3561991869918699, 0.32215447154471544, 0.4349593495934959, 0.39735772357723576, 0.4054878048780488, 0.44308943089430897, 0.4136178861788618, 0.36534552845528456, 0.37652439024390244, 0.44664634146341464, 0.40040650406504064, 0.41514227642276424, 0.4105691056910569, 0.3556910569105691, 0.4496951219512195, 0.3851626016260163, 0.4166666666666667, 0.43648373983739835, 0.35823170731707316, 0.33790650406504064, 0.3409552845528455, 0.4171747967479675, 0.4146341463414634, 0.4009146341463415, 0.3983739837398374, 0.3932926829268293, 0.40497967479674796, 0.4273373983739837, 0.41260162601626016, 0.3561991869918699, 0.391260162601626, 0.4334349593495935, 0.3983739837398374, 0.4491869918699187, 0.4065040650406504, 0.391260162601626, 0.3821138211382114, 0.3633130081300813, 0.4242886178861789, 0.4740853658536585, 0.33485772357723576, 0.4496951219512195, 0.3795731707317073, 0.3556910569105691, 0.4298780487804878, 0.3475609756097561, 0.40802845528455284, 0.45477642276422764, 0.42784552845528456, 0.31351626016260165, 0.42022357723577236, 0.40802845528455284, 0.40802845528455284, 0.4253048780487805, 0.4375, 0.3277439024390244, 0.3907520325203252, 0.4476626016260163, 0.3851626016260163, 0.3567073170731707, 0.35823170731707316, 0.46239837398373984, 0.42276422764227645, 0.3597560975609756, 0.3389227642276423, 0.3943089430894309, 0.4115853658536585, 0.4110772357723577, 0.3699186991869919, 0.36890243902439024, 0.4242886178861789, 0.4349593495934959, 0.36636178861788615, 0.36839430894308944, 0.4263211382113821, 0.38922764227642276, 0.4339430894308943, 0.41514227642276424, 0.3567073170731707, 0.3622967479674797, 0.43089430894308944, 0.4090447154471545, 0.42276422764227645, 0.3932926829268293, 0.366869918699187, 0.3907520325203252, 0.32621951219512196, 0.4268292682926829, 0.4115853658536585, 0.4166666666666667, 0.366869918699187, 0.3709349593495935, 0.4034552845528455, 0.4019308943089431, 0.43546747967479676, 0.35365853658536583, 0.445630081300813, 0.37296747967479676, 0.31351626016260165], [0.30284552845528456, 0.29522357723577236, 0.4090447154471545, 0.29115853658536583, 0.3480691056910569, 0.21544715447154472, 0.18699186991869918, 0.17276422764227642, 0.2865853658536585, 0.27439024390243905, 0.18648373983739838, 0.2845528455284553, 0.23119918699186992, 0.2865853658536585, 0.40752032520325204, 0.2972560975609756, 0.34959349593495936, 0.2820121951219512, 0.2611788617886179, 0.32113821138211385, 0.3714430894308943, 0.14380081300813008, 0.3353658536585366, 0.18800813008130082, 0.19308943089430894, 0.29878048780487804, 0.33434959349593496, 0.40447154471544716, 0.3704268292682927, 0.2804878048780488, 0.3363821138211382, 0.2997967479674797, 0.2540650406504065, 0.2621951219512195, 0.2840447154471545, 0.33689024390243905, 0.19410569105691056, 0.13617886178861788, 0.3246951219512195, 0.37296747967479676, 0.34502032520325204, 0.17428861788617886, 0.3170731707317073, 0.2850609756097561, 0.15701219512195122, 0.18648373983739838, 0.2184959349593496, 0.35721544715447157, 0.3678861788617886, 0.24542682926829268, 0.39684959349593496, 0.24034552845528456, 0.3551829268292683, 0.16920731707317074, 0.34603658536585363, 0.2926829268292683, 0.32977642276422764, 0.27997967479674796, 0.16056910569105692, 0.2708333333333333, 0.16361788617886178, 0.2891260162601626, 0.3099593495934959, 0.22408536585365854, 0.29776422764227645, 0.35365853658536583, 0.3048780487804878, 0.4034552845528455, 0.2759146341463415, 0.29878048780487804, 0.179369918699187, 0.32926829268292684, 0.3394308943089431, 0.16971544715447154, 0.17123983739837398, 0.31808943089430897, 0.3404471544715447, 0.18089430894308944, 0.19308943089430894, 0.32723577235772355, 0.3318089430894309, 0.35721544715447157, 0.328760162601626, 0.3099593495934959, 0.19207317073170732, 0.17073170731707318, 0.18597560975609756, 0.2845528455284553, 0.19258130081300814, 0.14227642276422764, 0.296239837398374, 0.195630081300813, 0.24898373983739838, 0.35365853658536583, 0.2896341463414634, 0.20782520325203252, 0.15802845528455284, 0.2738821138211382, 0.22764227642276422, 0.26371951219512196], [0.3084349593495935, 0.2860772357723577, 0.24847560975609756, 0.34552845528455284, 0.33790650406504064, 0.3699186991869919, 0.26676829268292684, 0.2505081300813008, 0.27540650406504064, 0.2657520325203252, 0.3516260162601626, 0.391260162601626, 0.31097560975609756, 0.23119918699186992, 0.34552845528455284, 0.2936991869918699, 0.296239837398374, 0.23932926829268292, 0.27540650406504064, 0.24745934959349594, 0.3490853658536585, 0.26422764227642276, 0.2601626016260163, 0.3404471544715447, 0.3907520325203252, 0.3155487804878049, 0.304369918699187, 0.2550813008130081, 0.2992886178861789, 0.3485772357723577, 0.3673780487804878, 0.41260162601626016, 0.33028455284552843, 0.3795731707317073, 0.25558943089430897, 0.24898373983739838, 0.2886178861788618, 0.296239837398374, 0.3561991869918699, 0.36077235772357724, 0.29827235772357724, 0.25965447154471544, 0.3048780487804878, 0.33028455284552843, 0.2545731707317073, 0.22815040650406504, 0.32926829268292684, 0.2891260162601626, 0.27235772357723576, 0.4065040650406504, 0.2682926829268293, 0.3465447154471545, 0.2865853658536585, 0.2784552845528455, 0.24390243902439024, 0.24796747967479674, 0.32215447154471544, 0.31351626016260165, 0.3282520325203252, 0.3699186991869919, 0.2606707317073171, 0.31910569105691056, 0.2804878048780488, 0.3363821138211382, 0.3053861788617886, 0.2891260162601626, 0.27235772357723576, 0.3318089430894309, 0.25203252032520324, 0.3241869918699187, 0.2606707317073171, 0.2627032520325203, 0.27235772357723576, 0.2728658536585366, 0.2850609756097561, 0.22967479674796748, 0.3394308943089431, 0.25101626016260165, 0.3384146341463415, 0.2525406504065041, 0.34502032520325204, 0.35365853658536583, 0.26727642276422764, 0.25965447154471544, 0.3678861788617886, 0.3257113821138211, 0.24847560975609756, 0.30589430894308944, 0.24034552845528456, 0.3013211382113821, 0.3744918699186992, 0.28709349593495936, 0.2535569105691057, 0.3155487804878049, 0.28810975609756095, 0.2576219512195122, 0.3333333333333333, 0.37652439024390244, 0.25863821138211385, 0.320630081300813], [0.2225609756097561, 0.3648373983739837, 0.2073170731707317, 0.1798780487804878, 0.19715447154471544, 0.19766260162601626, 0.2708333333333333, 0.2306910569105691, 0.26727642276422764, 0.22560975609756098, 0.1834349593495935, 0.21544715447154472, 0.3155487804878049, 0.2505081300813008, 0.2383130081300813, 0.35010162601626016, 0.22205284552845528, 0.195630081300813, 0.15548780487804878, 0.22408536585365854, 0.19664634146341464, 0.28810975609756095, 0.21189024390243902, 0.29878048780487804, 0.3358739837398374, 0.28302845528455284, 0.24491869918699186, 0.28302845528455284, 0.2535569105691057, 0.2068089430894309, 0.3094512195121951, 0.20579268292682926, 0.18495934959349594, 0.21544715447154472, 0.22459349593495934, 0.26676829268292684, 0.27439024390243905, 0.23729674796747968, 0.28810975609756095, 0.19004065040650406, 0.26727642276422764, 0.17886178861788618, 0.3318089430894309, 0.33790650406504064, 0.2266260162601626, 0.17530487804878048, 0.17530487804878048, 0.13058943089430894, 0.31859756097560976, 0.31859756097560976, 0.23119918699186992, 0.195630081300813, 0.27439024390243905, 0.3018292682926829, 0.2342479674796748, 0.19817073170731708, 0.2464430894308943, 0.15802845528455284, 0.31402439024390244, 0.2733739837398374, 0.18902439024390244, 0.24491869918699186, 0.15955284552845528, 0.14380081300813008, 0.2820121951219512, 0.28252032520325204, 0.20630081300813008, 0.1641260162601626, 0.3399390243902439, 0.18597560975609756, 0.1875, 0.23526422764227642, 0.2266260162601626, 0.31859756097560976, 0.3175813008130081, 0.2027439024390244, 0.2845528455284553, 0.3282520325203252, 0.19207317073170732, 0.25965447154471544, 0.241869918699187, 0.24695121951219512, 0.2342479674796748, 0.24034552845528456, 0.11280487804878049, 0.1991869918699187, 0.21951219512195122, 0.2784552845528455, 0.25965447154471544, 0.2891260162601626, 0.2576219512195122, 0.21392276422764228, 0.16209349593495934, 0.1798780487804878, 0.26676829268292684, 0.16361788617886178, 0.3257113821138211, 0.3013211382113821, 0.22764227642276422, 0.26676829268292684], [0.1641260162601626, 0.241869918699187, 0.16514227642276422, 0.1600609756097561, 0.2820121951219512, 0.20071138211382114, 0.2530487804878049, 0.21798780487804878, 0.18648373983739838, 0.2190040650406504, 0.21138211382113822, 0.18953252032520326, 0.20121951219512196, 0.16666666666666666, 0.2698170731707317, 0.23729674796747968, 0.22002032520325204, 0.34603658536585363, 0.21951219512195122, 0.22967479674796748, 0.22560975609756098, 0.2967479674796748, 0.2068089430894309, 0.1483739837398374, 0.22916666666666666, 0.1951219512195122, 0.20579268292682926, 0.22002032520325204, 0.22103658536585366, 0.19410569105691056, 0.14684959349593496, 0.22713414634146342, 0.241869918699187, 0.21646341463414634, 0.2698170731707317, 0.2190040650406504, 0.2926829268292683, 0.17327235772357724, 0.1676829268292683, 0.20121951219512196, 0.1483739837398374, 0.22357723577235772, 0.1875, 0.2032520325203252, 0.19004065040650406, 0.22510162601626016, 0.1834349593495935, 0.33384146341463417, 0.14888211382113822, 0.24491869918699186, 0.20172764227642276, 0.18699186991869918, 0.17073170731707318, 0.23932926829268292, 0.2616869918699187, 0.24542682926829268, 0.23119918699186992, 0.17327235772357724, 0.1915650406504065, 0.20985772357723578, 0.2545731707317073, 0.2190040650406504, 0.22611788617886178, 0.21443089430894308, 0.20782520325203252, 0.32113821138211385, 0.2616869918699187, 0.22764227642276422, 0.20426829268292682, 0.2530487804878049, 0.21138211382113822, 0.16615853658536586, 0.15955284552845528, 0.2383130081300813, 0.21036585365853658, 0.22560975609756098, 0.25, 0.19258130081300814, 0.19461382113821138, 0.1758130081300813, 0.22306910569105692, 0.1839430894308943, 0.24745934959349594, 0.19715447154471544, 0.2266260162601626, 0.2027439024390244, 0.2708333333333333, 0.1915650406504065, 0.2027439024390244, 0.19004065040650406, 0.21290650406504066, 0.19715447154471544, 0.2108739837398374, 0.17530487804878048, 0.19715447154471544, 0.20833333333333334, 0.2759146341463415, 0.18953252032520326, 0.23577235772357724, 0.17479674796747968], [0.4720528455284553, 0.4339430894308943, 0.3983739837398374, 0.5050813008130082, 0.445630081300813, 0.42784552845528456, 0.5091463414634146, 0.4247967479674797, 0.42327235772357724, 0.43851626016260165, 0.42784552845528456, 0.429369918699187, 0.4258130081300813, 0.42886178861788615, 0.4171747967479675, 0.4217479674796748, 0.41514227642276424, 0.4247967479674797, 0.49136178861788615, 0.4186991869918699, 0.4273373983739837, 0.4446138211382114, 0.4375, 0.42886178861788615, 0.49898373983739835, 0.4298780487804878, 0.4369918699186992, 0.4263211382113821, 0.4303861788617886, 0.521849593495935, 0.42835365853658536, 0.44359756097560976, 0.4242886178861789, 0.4761178861788618, 0.4258130081300813, 0.4883130081300813, 0.4974593495934959, 0.4654471544715447, 0.5, 0.4273373983739837, 0.4502032520325203, 0.43851626016260165, 0.4491869918699187, 0.4268292682926829, 0.41514227642276424, 0.491869918699187, 0.510670731707317, 0.4446138211382114, 0.44308943089430897, 0.4186991869918699, 0.47815040650406504, 0.4273373983739837, 0.45172764227642276, 0.4273373983739837, 0.42886178861788615, 0.4634146341463415, 0.43546747967479676, 0.4420731707317073, 0.5030487804878049, 0.4247967479674797, 0.491869918699187, 0.4654471544715447, 0.43140243902439024, 0.505589430894309, 0.43140243902439024, 0.4110772357723577, 0.4344512195121951, 0.4273373983739837, 0.4303861788617886, 0.43140243902439024, 0.43902439024390244, 0.4954268292682927, 0.4446138211382114, 0.47103658536585363, 0.5096544715447154, 0.4380081300813008, 0.429369918699187, 0.45223577235772355, 0.4186991869918699, 0.4329268292682927, 0.4334349593495935, 0.4928861788617886, 0.47052845528455284, 0.4268292682926829, 0.4400406504065041, 0.42784552845528456, 0.4410569105691057, 0.4242886178861789, 0.41565040650406504, 0.4405487804878049, 0.4375, 0.45121951219512196, 0.4410569105691057, 0.42835365853658536, 0.43140243902439024, 0.43648373983739835, 0.48577235772357724, 0.42835365853658536, 0.508130081300813, 0.44410569105691056]];[0.35647646672142197, 0.17195367887946947, 0.2611369554895198, 0.16611433451318322, 0.16780442004468252, 0.4328449064523822];0.066;0.246;-0.436;-0.219;2362.0;2362.0;[[0.001634569, 0.015873427, 0.037716977, 0.001301782, 0.001350494, 0.000998939, 0.001718841, 0.001392533, 0.018339379, 0.014152474, 0.001574395, 0.001142104, 0.001586787, 0.00155158, 0.020998286, 0.001495683, 0.006458917, 0.002259679, 0.00165366, 0.033923469, 0.038261913, 0.035723701, 0.001546653, 0.001578627, 0.001142104, 0.001288407, 0.002834637, 0.001420386, 0.00150201, 0.001420386, 0.030352643, 0.004095658, 0.001594568, 0.001574395, 0.001619161, 0.001314656, 0.009318965, 0.001809553, 0.015019248, 0.001122753, 0.001755362, 0.038155571, 0.00153106, 0.011950691, 0.030567149, 0.00166809, 0.028993135, 0.001482444, 0.001760028, 0.001594568, 0.041798528, 0.001628599, 0.001637462, 0.001061596, 0.001514127, 0.001643077, 0.039715774, 0.001274508, 0.001742942, 0.001684186, 0.032541726, 0.032170191, 0.001720273, 0.001615878, 0.027498929, 0.035156429, 0.008050661, 0.001598325, 0.000936214, 0.017126091, 0.035156429, 0.001229449, 0.001625521, 0.019509368, 0.024359988, 0.001382584, 0.010187233, 0.001625521, 0.001482444, 0.030986395, 0.022060636, 0.00165366, 0.001475522, 0.001598325, 0.002259679, 0.005721096, 0.001350494, 0.039715774, 0.00160909, 0.001625521, 0.000937226, 0.015019248, 0.011066377, 0.001420386, 0.00155638, 0.001615878, 0.019889293, 0.001651092, 0.006843604, 0.040147789], [0.000288093, 0.00052613, 0.00037703, 0.0002493, 0.000347887, 0.005254306, 0.026394442, 0.038378753, 0.000241177, 0.000335507, 0.027517458, 0.000262134, 0.001431926, 0.000280195, 0.000363771, 0.000275665, 0.000337156, 0.000288783, 0.000412542, 0.000302279, 0.000359352, 0.05886158, 0.000325457, 0.012053103, 0.02215342, 0.000288093, 0.00031652, 0.000373123, 0.000348795, 0.000261317, 0.000306365, 0.000280935, 0.001184462, 0.000555215, 0.000289469, 0.000332571, 0.009139344, 0.06500233, 0.000309166, 0.000353394, 0.000341759, 0.043262314, 0.000323213, 0.000248304, 0.058239523, 0.027517458, 0.002944139, 0.00032763, 0.000348795, 0.00024292, 0.000372038, 0.001068963, 0.000355284, 0.052176438, 0.000349689, 0.000261317, 0.000318982, 0.000252404, 0.058553852, 0.000321587, 0.040848412, 0.000288783, 0.000307497, 0.001769263, 0.000296728, 0.000350567, 0.000283851, 0.000365935, 0.000310086, 0.000283851, 0.032819677, 0.000283851, 0.000341418, 0.053891689, 0.040234793, 0.000305793, 0.000335665, 0.02215342, 0.012676509, 0.000306933, 0.000305793, 0.000349984, 0.000308057, 0.000270991, 0.02215342, 0.052176438, 0.028087307, 0.000248304, 0.008914187, 0.060029421, 0.000296728, 0.027517458, 0.00098157, 0.000329319, 0.000255611, 0.004587662, 0.056563105, 0.000240128, 0.002829171, 0.000315468], [0.0014858, 0.004793411, 0.025234599, 0.001001094, 0.000966166, 0.000954117, 0.020520635, 0.031440772, 0.020520635, 0.017372439, 0.000938194, 0.001058563, 0.000902962, 0.031923857, 0.001026565, 0.004504736, 0.007549356, 0.022066768, 0.003969128, 0.024509186, 0.001031229, 0.005095672, 0.028994849, 0.000688927, 0.001052788, 0.000849802, 0.000720325, 0.029320586, 0.012951786, 0.000972389, 0.001008928, 0.001061007, 0.000884035, 0.001027937, 0.014205611, 0.027569704, 0.00327085, 0.001568577, 0.001001094, 0.001030585, 0.000845485, 0.012951786, 0.000693157, 0.000902962, 0.02993913, 0.034914043, 0.000979579, 0.007167332, 0.001860006, 0.00106201, 0.026567614, 0.000905861, 0.001049964, 0.012104782, 0.026979569, 0.026775472, 0.000896954, 0.001002247, 0.000905861, 0.001033728, 0.011679678, 0.000784017, 0.0014858, 0.000957724, 0.000938194, 0.013372459, 0.010829641, 0.000914171, 0.025234599, 0.000926832, 0.027179934, 0.018474082, 0.011679678, 0.000778039, 0.015428235, 0.028994849, 0.001022238, 0.03092581, 0.000954117, 0.030232912, 0.001008928, 0.001029935, 0.008741824, 0.025234599, 0.001005123, 0.000899993, 0.028657466, 0.000835436, 0.035204098, 0.001860006, 0.000998988, 0.020520635, 0.028657466, 0.000896954, 0.023203943, 0.016994027, 0.000845485, 0.001030585, 0.022066768, 0.000931521], [0.002237726, 0.000455782, 0.001971076, 0.036949076, 0.003562969, 0.005086772, 0.000355033, 0.001585861, 0.000323657, 0.000682453, 0.013745544, 0.000746438, 0.000423907, 0.000280645, 0.000301216, 0.000448358, 0.000489455, 0.03602339, 0.061391074, 0.007124152, 0.003819628, 0.000405473, 0.000504712, 0.00037708, 0.000434936, 0.000367733, 0.000279001, 0.00037883, 0.000280645, 0.008633709, 0.000439329, 0.007992342, 0.013745544, 0.005086772, 0.00149156, 0.000319099, 0.00034553, 0.000552979, 0.000388582, 0.009329362, 0.000330927, 0.022957481, 0.000443636, 0.000445923, 0.000920081, 0.014282466, 0.014282466, 0.083910108, 0.000423023, 0.000432394, 0.000703158, 0.012726411, 0.000388582, 0.000413333, 0.000504712, 0.009698698, 0.000489455, 0.0555177, 0.000426475, 0.000352739, 0.0253754, 0.000371595, 0.074991725, 0.081118554, 0.000408964, 0.000403037, 0.003562969, 0.037877206, 0.000435986, 0.007992342, 0.062150449, 0.001971076, 0.001361215, 0.000416911, 0.00043458, 0.002034185, 0.00034553, 0.000424344, 0.003442246, 0.000330927, 0.000270273, 0.000268853, 0.001686671, 0.000418742, 0.084244408, 0.003214891, 0.000605358, 0.000306259, 0.00034553, 0.000365735, 0.000360538, 0.001037304, 0.073677912, 0.017897751, 0.000355033, 0.058983292, 0.000431264, 0.000423467, 0.000268853, 0.000381385], [0.05406969, 0.000362713, 0.028905232, 0.058215499, 0.00038057, 0.012440443, 0.000343665, 0.000419339, 0.006499171, 0.002103199, 0.002632953, 0.001782565, 0.001782565, 0.033482779, 0.000364756, 0.000333478, 0.000310578, 0.000439749, 0.00029564, 0.000357305, 0.000281212, 0.00041904, 0.001989887, 0.076294221, 0.000318247, 0.001687675, 0.003128495, 0.001989887, 0.000547568, 0.000265474, 0.077373795, 0.000300114, 0.000333478, 0.000297898, 0.000383554, 0.000931087, 0.000415023, 0.021909028, 0.038207795, 0.000397085, 0.072100729, 0.000257395, 0.004207712, 0.001286421, 0.002787583, 0.000323619, 0.046238448, 0.000436115, 0.077929422, 0.000316385, 0.000304422, 0.001687675, 0.031935662, 0.000339459, 0.000374919, 0.000302289, 0.000336524, 0.003732055, 0.016106175, 0.00024296, 0.000346343, 0.000242598, 0.000318247, 0.002632953, 0.000442611, 0.000428094, 0.000383554, 0.000351425, 0.000252136, 0.000372315, 0.00088251, 0.059458882, 0.056900274, 0.000281212, 0.000293993, 0.000304422, 0.000382082, 0.001357939, 0.000419339, 0.00088251, 0.000242598, 0.003961803, 0.000365754, 0.000240115, 0.00026008, 0.00609959, 0.000387733, 0.04944586, 0.000239645, 0.001687675, 0.000982443, 0.000836567, 0.002223597, 0.017158337, 0.000793118, 0.00109409, 0.000382082, 0.030408323, 0.000288612, 0.061730172], [0.018962914, 0.012774129, 0.021771694, 0.001386799, 0.01611316, 0.013527823, 0.001398262, 0.018125219, 0.022011561, 0.02224033, 0.011127702, 0.010236165, 0.019709341, 0.018125219, 0.015526745, 0.018125219, 0.022867383, 0.020977899, 0.001169487, 0.018556396, 0.024053778, 0.004438311, 0.001313081, 0.001360752, 0.001388947, 0.01197418, 0.01611316, 0.021771694, 0.023058642, 0.001389984, 0.012774129, 0.009303311, 0.01611316, 0.001249449, 0.008336334, 0.001391978, 0.001397423, 0.000856346, 0.001399881, 0.020052437, 0.001263324, 0.001060911, 0.001269642, 0.003581294, 0.008336334, 0.001415923, 0.001376969, 0.002209037, 0.014236445, 0.000811096, 0.001286512, 0.005372002, 0.015526745, 0.013527823, 0.01611316, 0.001313081, 0.010236165, 0.019709341, 0.001326963, 0.006350851, 0.001389984, 0.001343788, 0.006350851, 0.001405707, 0.014236445, 0.017181139, 0.016663816, 0.004438311, 0.008336334, 0.002209037, 0.020052437, 0.001309191, 0.003581294, 0.005372002, 0.001398262, 0.015526745, 0.009303311, 0.008336334, 0.024470588, 0.021255704, 0.001215432, 0.001330065, 0.006350851, 0.014236445, 0.012774129, 0.022867383, 0.004438311, 0.01197418, 0.020977899, 0.014902006, 0.005372002, 0.001722139, 0.022667622, 0.017181139, 0.012774129, 0.001224856, 0.001104425, 0.009303311, 0.001372678, 0.021255704]];[0.006606171, 0.333006084, 0.007958674, 0.306200206, 0.339250445, 0.006978372]
