Run Bound_name View Risk Gibbs_Risk Bound Join_Error Disagreement DIV_QP DIV_RhoPi alpha n_labeled n_all Posterior_Qv Posterior_rho
3 C_TND View1 0.325 0.396 0.907 0.226 0.535 0.009 nan 1.1 44100.0 44100.0 "['0.016784949', '0.017387550', '0.019435838', '0.020032639', '0.020280279', '0.021050520', '0.016390175', '0.013021182', '0.021931684', '0.021413039', '0.016025526', '0.017387901', '0.019424820', '0.019912686', '0.017398993', '0.020182559', '0.021101801', '0.023514381', '0.024237650', '0.025558256', '0.016218802', '0.016976379', '0.023330761', '0.021851983', '0.018705865', '0.017706441', '0.020418506', '0.020897441', '0.024308147', '0.014943567', '0.020846443', '0.021571236', '0.018930389', '0.016909616', '0.018942492', '0.019955033', '0.020911962', '0.023031961', '0.021223089', '0.021100830', '0.019773049', '0.020804940', '0.022860382', '0.022059005', '0.018886922', '0.019363085', '0.018309306', '0.022755170', '0.025544271', '0.018390505']" 
3 C_TND View2 0.353 0.459 0.992 0.300 0.587 0.008 nan 1.1 44100.0 44100.0 "['0.018069534', '0.021641999', '0.016764373', '0.020058328', '0.016866785', '0.019185809', '0.020340102', '0.020082617', '0.019509219', '0.014996368', '0.020304291', '0.016758081', '0.018557508', '0.020204877', '0.018596046', '0.018522097', '0.020941233', '0.020222072', '0.020822333', '0.022451574', '0.022312049', '0.016733399', '0.016111841', '0.020674026', '0.020543214', '0.024570504', '0.017884508', '0.022699917', '0.021055076', '0.023798030', '0.022800952', '0.015698979', '0.020566443', '0.020925237', '0.022745192', '0.021307353', '0.025430053', '0.020267854', '0.019198678', '0.017354643', '0.021187553', '0.016934315', '0.019892294', '0.018078964', '0.017290339', '0.021163141', '0.022981381', '0.021535439', '0.025489263', '0.017874101']" 
3 C_TND View3 0.306 0.341 0.779 0.180 0.481 0.008 nan 1.1 44100.0 44100.0 "['0.021294333', '0.020401746', '0.021660347', '0.017574690', '0.019634161', '0.021299141', '0.023553105', '0.019971507', '0.022683755', '0.016511770', '0.018726407', '0.020283664', '0.020250294', '0.020234387', '0.023479471', '0.019077474', '0.019472919', '0.019601660', '0.019480096', '0.016599955', '0.024128173', '0.020940308', '0.021521928', '0.021951102', '0.022566041', '0.018859386', '0.024587078', '0.021752354', '0.021356067', '0.016769074', '0.015966939', '0.015407289', '0.017011655', '0.020901857', '0.021146175', '0.024665454', '0.021557039', '0.023739643', '0.020018118', '0.023525352', '0.018755123', '0.017153095', '0.015111668', '0.017687857', '0.020115042', '0.019080138', '0.017240815', '0.016554734', '0.019677795', '0.018461866']" 
3 C_TND View4 0.219 0.298 0.622 0.137 0.442 0.006 nan 1.1 44100.0 44100.0 "['0.019565815', '0.026023805', '0.021284418', '0.019314721', '0.018799717', '0.019140193', '0.019470377', '0.017389873', '0.021184839', '0.016343383', '0.019255342', '0.018871158', '0.023722507', '0.018147271', '0.019089395', '0.019033883', '0.019651959', '0.020349855', '0.023596419', '0.022138618', '0.021233926', '0.015269138', '0.017001947', '0.016767828', '0.018178830', '0.018377528', '0.017988876', '0.022143260', '0.017939558', '0.020688083', '0.019583141', '0.019129938', '0.021329833', '0.019672321', '0.021561440', '0.019451693', '0.021202240', '0.022845427', '0.019933788', '0.019754125', '0.020049950', '0.025331745', '0.016895497', '0.018829484', '0.021802073', '0.018501695', '0.023698092', '0.022400482', '0.021947943', '0.018116491']" 
3 C_TND Concatenated 0.219 0.552 0.961 0.381 0.701 0.025 nan 1.1 44100.0 44100.0 "['0.016352443', '0.018881714', '0.019540327', '0.018117821', '0.019495549', '0.019194096', '0.014101438', '0.019329783', '0.030712701', '0.017292829', '0.014023607', '0.017991062', '0.023280744', '0.023933621', '0.014499444', '0.021012755', '0.016149204', '0.017685389', '0.021967795', '0.021363011', '0.016330097', '0.020989750', '0.012627319', '0.021919271', '0.015419024', '0.019761516', '0.026307844', '0.029032448', '0.018293245', '0.021118857', '0.026544180', '0.014687617', '0.021677444', '0.019084834', '0.019962523', '0.034871891', '0.023437163', '0.010899778', '0.017606374', '0.017001616', '0.025366032', '0.015598988', '0.025692455', '0.015556428', '0.017037906', '0.021291375', '0.023048833', '0.022632595', '0.020154819', '0.021122383']" 
3 C_TND Multiview 0.135 0.305 0.632 0.138 0.485 0.262 0.061 1.1 44100.0 44100.0 "[['0.000006109', '0.000006047', '0.000007751', '0.000006693', '0.000008322', '0.000054920', '0.000007238', '0.000006517', '0.109104238', '0.000008132', '0.000005180', '0.000005229', '0.000038850', '0.000008623', '0.000007205', '0.000006312', '0.000036674', '0.115438327', '0.000221834', '0.123891190', '0.000005717', '0.000005664', '0.114726737', '0.108447820', '0.000006228', '0.000007321', '0.000009530', '0.000016321', '0.000019992', '0.000006831', '0.000008823', '0.000019596', '0.000007011', '0.000007040', '0.000008171', '0.000011533', '0.000013506', '0.113988884', '0.000013284', '0.000007622', '0.000008686', '0.104719654', '0.000008230', '0.000008811', '0.096709527', '0.000008097', '0.000009643', '0.112297706', '0.000007863', '0.000008769'], ['0.000011460', '0.000000740', '0.000000416', '0.000000350', '0.000000481', '0.000106487', '0.000000847', '0.000000472', '0.000009945', '0.000000532', '0.000000619', '0.000117786', '0.000080003', '0.000001004', '0.000000683', '0.000000661', '0.000072566', '0.000074434', '0.000004872', '0.000018799', '0.000000835', '0.000000703', '0.000010684', '0.000456012', '0.000000612', '0.000049606', '0.000000607', '0.596444190', '0.000001235', '0.000001034', '0.000000387', '0.000001720', '0.000000410', '0.402100295', '0.000000709', '0.000000685', '0.000001530', '0.000065779', '0.000020585', '0.000000982', '0.000001606', '0.000083316', '0.000000431', '0.000000847', '0.000088979', '0.000013570', '0.000001629', '0.000146171', '0.000000771', '0.000000824'], ['0.009643695', '0.047926340', '0.017115265', '0.028185694', '0.045347281', '0.007428347', '0.024344284', '0.025962675', '0.000077614', '0.037592180', '0.027446028', '0.001744008', '0.029566776', '0.026466696', '0.012127359', '0.003736587', '0.039370161', '0.000064569', '0.033357803', '0.000052268', '0.014270206', '0.009483250', '0.000054627', '0.000055228', '0.009274534', '0.026837626', '0.034972958', '0.000003259', '0.056758054', '0.017523980', '0.008702354', '0.034836855', '0.022561647', '0.000003573', '0.031724401', '0.029423054', '0.048022069', '0.000048004', '0.038219586', '0.014441184', '0.027923483', '0.000058411', '0.024220577', '0.039878082', '0.000060436', '0.022419166', '0.033824239', '0.000027348', '0.006788207', '0.030028000'], ['0.037996244', '0.011563972', '0.030856352', '0.027788479', '0.011102587', '0.038493775', '0.022688903', '0.025281267', '0.000026581', '0.017454443', '0.031943776', '0.053072162', '0.019322587', '0.021391742', '0.032709114', '0.048181500', '0.011716755', '0.000026920', '0.015473180', '0.000031496', '0.039570004', '0.045553870', '0.000028764', '0.000032771', '0.043990336', '0.024752604', '0.015041571', '0.000002950', '0.000694341', '0.031289153', '0.040305201', '0.011707374', '0.031668022', '0.000002938', '0.019076848', '0.017428275', '0.001097112', '0.000020845', '0.012098574', '0.033591319', '0.018723642', '0.000024496', '0.027444910', '0.017007858', '0.000031089', '0.027595388', '0.012956288', '0.000022932', '0.051007055', '0.020111706']]" "['0.120279208', '0.021133468', '0.388411850', '0.470175385']"
4 TND View1 0.315 0.372 0.846 0.203 0.512 0.006 nan 1.1 44100.0 44100.0 "['0.020594569', '0.024227519', '0.018327169', '0.021317599', '0.021136720', '0.020485951', '0.016540686', '0.017928150', '0.019078871', '0.016755359', '0.022624733', '0.020663192', '0.022000870', '0.022185136', '0.022150598', '0.022581812', '0.018641850', '0.018650927', '0.018426649', '0.018077428', '0.018749911', '0.020571753', '0.022924522', '0.016652673', '0.021609720', '0.021544686', '0.019211795', '0.019892234', '0.016674362', '0.021790821', '0.024353880', '0.020547504', '0.018177960', '0.019814590', '0.016806437', '0.020003658', '0.018653741', '0.021017427', '0.024031648', '0.019434929', '0.016714174', '0.022337243', '0.023894392', '0.020637587', '0.019491643', '0.018336257', '0.020827210', '0.016928259', '0.019303141', '0.016670078']" 
4 TND View2 0.348 0.458 1.000 0.299 0.584 0.007 nan 1.1 44100.0 44100.0 "['0.023688128', '0.017026821', '0.020250512', '0.019063480', '0.021469260', '0.023568787', '0.020280801', '0.019078614', '0.016947346', '0.016917828', '0.023889430', '0.017005293', '0.018783588', '0.021197572', '0.021336528', '0.025039282', '0.019282727', '0.021094892', '0.018437013', '0.017580058', '0.021209290', '0.017152229', '0.016931143', '0.020477032', '0.016936161', '0.020427777', '0.019097872', '0.021544093', '0.019183770', '0.017202919', '0.022087902', '0.021166224', '0.016094578', '0.023167204', '0.021790307', '0.023616062', '0.023046941', '0.020099292', '0.017117895', '0.017034074', '0.016975719', '0.021266134', '0.019079372', '0.023256766', '0.018979570', '0.019881943', '0.019040151', '0.020573251', '0.021722980', '0.021903384']" 
4 TND View3 0.312 0.363 0.839 0.201 0.501 0.004 nan 1.1 44100.0 44100.0 "['0.020558225', '0.019145159', '0.019253893', '0.023138193', '0.016999286', '0.020365654', '0.023583537', '0.020393671', '0.019436318', '0.020649271', '0.020890664', '0.017536614', '0.018073937', '0.020669425', '0.023671521', '0.019246329', '0.019281268', '0.020160729', '0.019096456', '0.020744808', '0.020849694', '0.023245934', '0.018209089', '0.020862233', '0.017594010', '0.018720249', '0.020617243', '0.017454622', '0.023362322', '0.022089457', '0.020967858', '0.020434354', '0.020684185', '0.022805011', '0.020610299', '0.018564690', '0.020646172', '0.017458318', '0.017513510', '0.017894933', '0.022997644', '0.017465523', '0.020493427', '0.020651842', '0.019482942', '0.018944439', '0.019260412', '0.019372322', '0.017754486', '0.020097924']" 
4 TND View4 0.215 0.296 0.571 0.136 0.440 0.006 nan 1.1 44100.0 44100.0 "['0.020076782', '0.022462821', '0.018964985', '0.023231212', '0.022464236', '0.022484001', '0.018025734', '0.017346891', '0.017759956', '0.018200576', '0.021250293', '0.012330678', '0.017232059', '0.019740658', '0.019618580', '0.020778857', '0.023265002', '0.019319661', '0.022237543', '0.017882271', '0.023264866', '0.019508071', '0.022471147', '0.022969518', '0.020173661', '0.021194369', '0.018377073', '0.019448640', '0.019106446', '0.018767107', '0.020804392', '0.021230923', '0.022761121', '0.020569108', '0.020482067', '0.021396613', '0.019329939', '0.022454038', '0.019375637', '0.015891438', '0.019362051', '0.022413326', '0.021393498', '0.019831533', '0.018659886', '0.019377142', '0.017493904', '0.019489026', '0.020273535', '0.017457141']" 
4 TND Concatenated 0.207 0.541 1.000 0.371 0.690 0.005 nan 1.1 44100.0 44100.0 "['0.019512856', '0.019024992', '0.018764453', '0.021469176', '0.021003526', '0.022413159', '0.018356396', '0.016803771', '0.018676452', '0.021238562', '0.026061570', '0.018773360', '0.020664666', '0.018773366', '0.020585584', '0.019426925', '0.018680820', '0.019471226', '0.016573023', '0.022243392', '0.020013211', '0.018770581', '0.019112749', '0.023693984', '0.016649971', '0.020877229', '0.018907014', '0.018053576', '0.021948827', '0.021387210', '0.022149321', '0.020782297', '0.018802386', '0.020672912', '0.018759217', '0.020632558', '0.021192705', '0.021694669', '0.019249758', '0.016661137', '0.018576184', '0.017646838', '0.025023364', '0.021575246', '0.016609475', '0.018502664', '0.020071719', '0.021523213', '0.020549007', '0.021393657']" 
4 TND Multiview 0.113 0.351 0.713 0.171 0.540 0.016 0.001 1.1 44100.0 44100.0 "[['0.009670741', '0.057347156', '0.019399384', '0.012100773', '0.024651533', '0.016983882', '0.020665241', '0.009464785', '0.007523838', '0.010147144', '0.038186900', '0.017513080', '0.029029040', '0.021332305', '0.025609404', '0.055637274', '0.005605009', '0.020998225', '0.014189202', '0.010275222', '0.015383851', '0.018026255', '0.027163226', '0.015739139', '0.016800493', '0.016651129', '0.019859064', '0.013294076', '0.010742282', '0.019535217', '0.033646923', '0.021754147', '0.012733442', '0.018318765', '0.012748596', '0.010655980', '0.015932523', '0.022357199', '0.033271167', '0.022061307', '0.017831886', '0.018138332', '0.024408946', '0.020506596', '0.017295137', '0.016973250', '0.027238959', '0.011560616', '0.023844939', '0.019196492'], ['0.018162744', '0.010002497', '0.018497385', '0.007583277', '0.019709358', '0.006367983', '0.010029295', '0.017038995', '0.040415816', '0.003844692', '0.004189556', '0.009653075', '0.011704137', '0.029208221', '0.023906682', '0.005773755', '0.062552199', '0.004841246', '0.013498825', '0.014384753', '0.004126729', '0.012721685', '0.016717715', '0.015653504', '0.022761814', '0.029198743', '0.028854381', '0.035878178', '0.012555712', '0.006803756', '0.004627905', '0.008040388', '0.005141798', '0.044483826', '0.048427213', '0.044543505', '0.047393378', '0.036888182', '0.021423295', '0.011687047', '0.015741250', '0.013532014', '0.046350691', '0.016230250', '0.020413425', '0.041397657', '0.019598337', '0.011775225', '0.017466640', '0.008201284'], ['0.026458118', '0.009073568', '0.013073463', '0.042755615', '0.015915126', '0.031586356', '0.017831899', '0.026579555', '0.012795799', '0.035767399', '0.012082541', '0.026692990', '0.024860928', '0.018009897', '0.016828490', '0.021824215', '0.010449491', '0.027766353', '0.029886767', '0.028058128', '0.033144940', '0.024693165', '0.018291226', '0.017439723', '0.016027803', '0.016014447', '0.011930569', '0.007315509', '0.012640473', '0.017398655', '0.017473841', '0.029445069', '0.052227587', '0.006592502', '0.007386099', '0.016559439', '0.012219002', '0.017043004', '0.013685444', '0.018964009', '0.021808680', '0.028634757', '0.005030616', '0.025354050', '0.011627202', '0.009628697', '0.018069576', '0.017842539', '0.014826867', '0.032387841'], ['0.025031041', '0.008060766', '0.025694573', '0.023172872', '0.017350860', '0.029607901', '0.019350907', '0.023828007', '0.014961897', '0.027239749', '0.026074301', '0.027598213', '0.018364696', '0.015125887', '0.014020521', '0.007339329', '0.006763373', '0.027977576', '0.019933941', '0.029679870', '0.026265649', '0.024937356', '0.017306048', '0.017570725', '0.021377651', '0.017187845', '0.019771853', '0.024366433', '0.044851780', '0.034639075', '0.025564896', '0.018803002', '0.013003048', '0.014048439', '0.008111185', '0.010850691', '0.005957043', '0.007345528', '0.016511239', '0.024074355', '0.020700581', '0.025992876', '0.002972751', '0.018999653', '0.035235930', '0.012792951', '0.010359462', '0.033252925', '0.019941151', '0.020031609']]" "['0.245105565', '0.216586962', '0.245956615', '0.292350888']"
4 TND_inv View1 0.316 0.373 0.847 0.204 0.512 0.003 nan 1.1 44100.0 44100.0 "['0.019206045', '0.023040216', '0.020078380', '0.019539105', '0.021380037', '0.019102920', '0.017961083', '0.018550364', '0.018675467', '0.018424798', '0.021686191', '0.019346148', '0.021589296', '0.021621503', '0.021615742', '0.024442112', '0.020374699', '0.020378213', '0.018590499', '0.017152945', '0.018626479', '0.019174969', '0.021724908', '0.017813480', '0.019634092', '0.019608617', '0.020505074', '0.018866017', '0.018395575', '0.019722996', '0.022588385', '0.019149946', '0.018568788', '0.020857912', '0.017670080', '0.018900795', '0.020379281', '0.021344196', '0.023378180', '0.020570667', '0.018411197', '0.021645524', '0.021917826', '0.019303152', '0.020595649', '0.020105407', '0.021284804', '0.017579118', '0.020527383', '0.018393710']" 
4 TND_inv View2 0.348 0.457 1.233 0.299 0.584 0.007 nan 1.1 44100.0 44100.0 "['0.023709241', '0.016983923', '0.020098766', '0.018781392', '0.021624934', '0.023505548', '0.020117238', '0.019094635', '0.017407365', '0.016147239', '0.024059689', '0.017546849', '0.018569306', '0.021425953', '0.021534802', '0.026676387', '0.019391092', '0.021332027', '0.018460466', '0.018115953', '0.021435864', '0.016531151', '0.017141812', '0.020262213', '0.017367912', '0.020216975', '0.019155525', '0.021671414', '0.019282263', '0.016756654', '0.021953844', '0.021398658', '0.015256633', '0.022878010', '0.021807246', '0.023585755', '0.022722609', '0.020006357', '0.016460463', '0.017599100', '0.017046312', '0.021481913', '0.019098355', '0.023005139', '0.018673804', '0.019875281', '0.018736953', '0.020373331', '0.021772347', '0.021863367']" 
4 TND_inv View3 0.312 0.363 0.839 0.202 0.501 0.004 nan 1.1 44100.0 44100.0 "['0.020503258', '0.018912541', '0.019072631', '0.022599064', '0.016333696', '0.020232722', '0.023583500', '0.020263627', '0.019576084', '0.020839659', '0.021167332', '0.018030472', '0.018386526', '0.020917302', '0.023875454', '0.019049063', '0.019336224', '0.020072108', '0.018874394', '0.021028182', '0.021130990', '0.022762302', '0.018448012', '0.021142401', '0.017219244', '0.018674072', '0.020635197', '0.017776279', '0.022982955', '0.021773931', '0.021228038', '0.020315265', '0.020949058', '0.022234984', '0.020613477', '0.018604845', '0.020818694', '0.017815204', '0.017392376', '0.018301817', '0.022425804', '0.017578540', '0.020400217', '0.020854186', '0.019619741', '0.018782541', '0.019102190', '0.019506771', '0.018226011', '0.020030953']" 
4 TND_inv View4 0.214 0.294 0.564 0.134 0.438 0.006 nan 1.1 44100.0 44100.0 "['0.024049234', '0.020528249', '0.018574214', '0.019720560', '0.020538600', '0.020595854', '0.018851813', '0.019466637', '0.017183943', '0.018765051', '0.018239530', '0.014741063', '0.019547770', '0.021900646', '0.021953195', '0.021807507', '0.019508677', '0.022409668', '0.021057509', '0.018934099', '0.019511119', '0.023455655', '0.020551659', '0.020335326', '0.018690495', '0.017300203', '0.018693009', '0.022096546', '0.018572083', '0.018593431', '0.021805903', '0.018266452', '0.020584553', '0.021816529', '0.017093867', '0.017917681', '0.022359144', '0.020754298', '0.018589642', '0.016871700', '0.023071870', '0.020825356', '0.017930439', '0.023877423', '0.018612470', '0.017122591', '0.019343002', '0.023417735', '0.024139419', '0.019426566']" 
4 TND_inv Concatenated 0.207 0.541 1.523 0.371 0.690 0.005 nan 1.1 44100.0 44100.0 "['0.019736229', '0.019134140', '0.018569831', '0.021747634', '0.020865992', '0.022445636', '0.018215088', '0.017234599', '0.018415315', '0.021219460', '0.026490958', '0.018713191', '0.020510348', '0.018712703', '0.020405468', '0.019594369', '0.018419448', '0.019670578', '0.016854433', '0.022335300', '0.019866483', '0.018610183', '0.019208612', '0.023348380', '0.016594747', '0.020742767', '0.019031176', '0.018051449', '0.022141254', '0.021630779', '0.022273947', '0.020647056', '0.018898813', '0.020520821', '0.018548336', '0.020468462', '0.021106713', '0.021960190', '0.019341543', '0.016549341', '0.018341204', '0.017824277', '0.024404772', '0.021859443', '0.016726783', '0.018297125', '0.019907525', '0.021808352', '0.020357229', '0.021641532']" 
4 TND_inv Multiview 0.114 0.336 0.677 0.162 0.527 0.061 0.004 1.1 44100.0 44100.0 "[['0.002566789', '0.061092783', '0.023049356', '0.002001520', '0.038908906', '0.001730578', '0.024025925', '0.002196361', '0.003596941', '0.006367928', '0.039672296', '0.003360587', '0.035353214', '0.029590486', '0.037931457', '0.051755026', '0.004551873', '0.011797260', '0.008050973', '0.002173211', '0.009275945', '0.003858745', '0.044232950', '0.020195164', '0.021665912', '0.020708039', '0.027681202', '0.004221044', '0.002910650', '0.013340305', '0.042933386', '0.024318352', '0.013369661', '0.020318674', '0.008111373', '0.008547081', '0.014737022', '0.025751049', '0.052305672', '0.018337494', '0.019533381', '0.014502026', '0.031111360', '0.017756123', '0.018438784', '0.017682837', '0.045881890', '0.009898433', '0.027030852', '0.011571075'], ['0.002467479', '0.012044122', '0.005124850', '0.001195707', '0.016939791', '0.000975204', '0.002821105', '0.000938603', '0.066315264', '0.001670348', '0.001605454', '0.001242843', '0.002913161', '0.032834731', '0.029637225', '0.001650831', '0.088812083', '0.001115440', '0.003240328', '0.001316786', '0.001380617', '0.001411640', '0.022541039', '0.011209254', '0.025809614', '0.048641872', '0.017833382', '0.035335775', '0.001600288', '0.001398774', '0.001298132', '0.002178086', '0.001365404', '0.070313655', '0.078907788', '0.068134181', '0.080523312', '0.049959380', '0.022573184', '0.001897732', '0.005534626', '0.003785230', '0.059334598', '0.003925750', '0.008073088', '0.076679431', '0.011409888', '0.003890542', '0.006296892', '0.001895516'], ['0.030801684', '0.008369571', '0.005196497', '0.044199578', '0.018323608', '0.029758774', '0.023590390', '0.031517025', '0.007391319', '0.034549590', '0.006537884', '0.032440830', '0.034503438', '0.019900540', '0.015518013', '0.032310784', '0.009327198', '0.033260435', '0.041287541', '0.021913901', '0.038995370', '0.026250806', '0.013044832', '0.026560592', '0.017469605', '0.012970302', '0.003683625', '0.002383319', '0.006131123', '0.013907345', '0.005046704', '0.038292572', '0.055243395', '0.003202134', '0.004743049', '0.015970366', '0.003498319', '0.014195014', '0.007802202', '0.015850952', '0.033965115', '0.030881751', '0.001706804', '0.027292576', '0.012832081', '0.001627489', '0.017519029', '0.022158286', '0.009920346', '0.036156408'], ['0.037509028', '0.003186825', '0.038557593', '0.031885058', '0.006628876', '0.045082677', '0.015822621', '0.039366916', '0.007839426', '0.027977722', '0.027815692', '0.037568957', '0.007550488', '0.003805605', '0.001700224', '0.004038588', '0.002547040', '0.030603334', '0.020931039', '0.047414772', '0.023319811', '0.042110980', '0.002141569', '0.010383945', '0.014077528', '0.002812314', '0.028033547', '0.037722085', '0.061662827', '0.042831838', '0.027582936', '0.008942783', '0.008579618', '0.003104093', '0.001066496', '0.002155451', '0.001052814', '0.001830533', '0.003380838', '0.037055440', '0.014351286', '0.032250851', '0.001132818', '0.023733655', '0.038982868', '0.001384790', '0.002532173', '0.032395173', '0.028935082', '0.026621342']]" "['0.239051819', '0.164518520', '0.259865910', '0.336563706']"
4 C_TND View1 0.316 0.371 0.851 0.202 0.510 0.008 nan 1.1 44100.0 44100.0 "['0.018486328', '0.024611613', '0.019942712', '0.019444138', '0.021980966', '0.018455228', '0.016770614', '0.017584547', '0.018121410', '0.017175838', '0.022594331', '0.019034768', '0.022452181', '0.022556687', '0.022439951', '0.027260145', '0.020462813', '0.020553777', '0.017792968', '0.015455185', '0.018096717', '0.018840237', '0.022705065', '0.016553925', '0.019777577', '0.019605292', '0.020787066', '0.018273558', '0.017252564', '0.019744091', '0.024167117', '0.018445302', '0.017825503', '0.021466341', '0.016459107', '0.018402556', '0.020480856', '0.022327833', '0.024882289', '0.021056233', '0.017328801', '0.022666775', '0.023404488', '0.018489614', '0.021097178', '0.020047890', '0.022341480', '0.016297527', '0.021010805', '0.016989989']" 
4 C_TND View2 0.348 0.457 0.991 0.299 0.583 0.008 nan 1.1 44100.0 44100.0 "['0.023629794', '0.017014802', '0.020061102', '0.018809771', '0.021635933', '0.023391562', '0.020081714', '0.019106813', '0.017551983', '0.015904861', '0.024168542', '0.017658263', '0.018568592', '0.021438412', '0.021543648', '0.026959563', '0.019437136', '0.021347836', '0.018413005', '0.018059108', '0.021448877', '0.016216952', '0.017283607', '0.020270113', '0.017518913', '0.020214569', '0.019173900', '0.021684650', '0.019315297', '0.016508836', '0.022022817', '0.021412538', '0.015356082', '0.022844117', '0.021837555', '0.023477968', '0.022723414', '0.019965112', '0.016150542', '0.017693680', '0.017139802', '0.021492410', '0.019110946', '0.022942761', '0.018697597', '0.019855816', '0.018764580', '0.020388043', '0.021797875', '0.021908104']" 
4 C_TND View3 0.312 0.361 0.837 0.200 0.499 0.010 nan 1.1 44100.0 44100.0 "['0.020987004', '0.018328307', '0.018554455', '0.024174808', '0.013700425', '0.020276997', '0.025641553', '0.020498911', '0.019264143', '0.021391822', '0.021801470', '0.016709387', '0.017383983', '0.021601111', '0.026154054', '0.018554132', '0.019033635', '0.020136371', '0.018109905', '0.021738125', '0.021684930', '0.024460251', '0.017451502', '0.021925187', '0.015652094', '0.017997039', '0.021050585', '0.016421657', '0.024722841', '0.022522416', '0.021957580', '0.020604229', '0.021423390', '0.023666153', '0.021040406', '0.017832818', '0.021376286', '0.016386334', '0.015958764', '0.017076803', '0.024022408', '0.015894243', '0.020686110', '0.021421183', '0.019532464', '0.018173469', '0.018529359', '0.019216623', '0.017116537', '0.020155709']" 
4 C_TND View4 0.214 0.294 0.609 0.134 0.438 0.006 nan 1.1 44100.0 44100.0 "['0.023969926', '0.020678233', '0.018578606', '0.019845722', '0.020622725', '0.020821828', '0.018799361', '0.019602777', '0.016423428', '0.018731184', '0.017934922', '0.014688330', '0.019720662', '0.022264512', '0.022383934', '0.021762447', '0.019800093', '0.022817623', '0.021145096', '0.018843144', '0.019804414', '0.023411537', '0.020569071', '0.020106059', '0.018276041', '0.017491763', '0.018730063', '0.022541149', '0.018536393', '0.018585412', '0.021757884', '0.017954892', '0.020262675', '0.021816745', '0.017206483', '0.017826969', '0.022757987', '0.020998068', '0.018479960', '0.015964208', '0.023227597', '0.021014811', '0.017811194', '0.023781016', '0.018644597', '0.016849257', '0.019184453', '0.023421170', '0.024119053', '0.019434497']" 
4 C_TND Concatenated 0.205 0.535 0.980 0.364 0.684 0.018 nan 1.1 44100.0 44100.0 "['0.018962903', '0.018577050', '0.017269392', '0.022899181', '0.021364549', '0.024952618', '0.016523466', '0.015192039', '0.017118424', '0.022252332', '0.032579273', '0.017576344', '0.021019477', '0.017771190', '0.020968892', '0.019039236', '0.017189031', '0.019661373', '0.013904609', '0.024391929', '0.020222411', '0.017292980', '0.018776901', '0.026217761', '0.013246918', '0.021461243', '0.018357733', '0.016437404', '0.024190890', '0.023338446', '0.024128012', '0.021513114', '0.017813455', '0.020852301', '0.017486887', '0.021039415', '0.022367917', '0.023970032', '0.018566189', '0.012933071', '0.016932160', '0.015798008', '0.028075701', '0.023524098', '0.013529219', '0.016657190', '0.019566087', '0.022718696', '0.020669276', '0.023103185']" 
